loss_charbonnier,loss_edge,perceptual_loss,loss_total
0.05626113340258598,0.010641305707395077,0.27326348423957825,0.340165913105011
0.05200215429067612,0.009303722530603409,0.24029359221458435,0.3015994727611542
0.05041986331343651,0.009342940524220467,0.23845261335372925,0.29821541905403137
0.04777473956346512,0.009123345836997032,0.22691473364830017,0.28381282091140747
0.04969431459903717,0.009131064638495445,0.23534822463989258,0.29417359828948975
0.046858660876750946,0.009918993338942528,0.2172757387161255,0.2740533947944641
0.04891166090965271,0.009215372614562511,0.22959861159324646,0.28772565722465515
0.05300320312380791,0.009625893086194992,0.2452518343925476,0.3078809082508087
0.047256987541913986,0.008952422067523003,0.21509885787963867,0.2713082432746887
0.05906746909022331,0.010208187624812126,0.264684796333313,0.3339604437351227
0.04608215391635895,0.009533587843179703,0.23724649846553802,0.2928622364997864
0.048577070236206055,0.009062622673809528,0.23332098126411438,0.2909606695175171
0.05708860978484154,0.009244236163794994,0.2499760389328003,0.3163088858127594
0.04854968190193176,0.008754518814384937,0.2241176813840866,0.28142186999320984
0.044778358191251755,0.008553089573979378,0.2158294916152954,0.2691609263420105
0.048917315900325775,0.009154400788247585,0.23663556575775146,0.2947072982788086
0.045257627964019775,0.00869623851031065,0.20851534605026245,0.26246920228004456
0.046858206391334534,0.00934428907930851,0.22426864504814148,0.28047114610671997
0.05726395174860954,0.009791485965251923,0.26291465759277344,0.3299700915813446
0.05324042588472366,0.009452315978705883,0.2515248656272888,0.31421759724617004
0.051742371171712875,0.009020856581628323,0.23081330955028534,0.2915765345096588
0.048444561660289764,0.008845273405313492,0.2280232012271881,0.28531304001808167
0.04808836430311203,0.008939128369092941,0.21784940361976624,0.2748768925666809
0.046705447137355804,0.00903758779168129,0.22828444838523865,0.28402748703956604
0.05395239219069481,0.009370497427880764,0.24709197878837585,0.3104148805141449
0.043982379138469696,0.008870909921824932,0.2077663689851761,0.2606196403503418
0.05031866952776909,0.00900021567940712,0.23592928051948547,0.2952481508255005
0.04451829195022583,0.009233372285962105,0.21635286509990692,0.2701045572757721
0.061908602714538574,0.009806273505091667,0.2643972635269165,0.3361121416091919
0.04635932296514511,0.008417721837759018,0.21111193299293518,0.2658889889717102
0.04452715814113617,0.009398291818797588,0.23178865015506744,0.2857140898704529
0.047797106206417084,0.009240674786269665,0.22223730385303497,0.2792750895023346
0.050860464572906494,0.008867130614817142,0.23813584446907043,0.2978634536266327
0.05557960271835327,0.009556612931191921,0.24735981225967407,0.31249603629112244
0.05201561376452446,0.009691850282251835,0.2497454285621643,0.3114528954029083
0.047114815562963486,0.008955907076597214,0.2295193374156952,0.2855900526046753
0.04378166422247887,0.008778288029134274,0.21981288492679596,0.2723728120326996
0.047859400510787964,0.008865173906087875,0.22764848172664642,0.28437304496765137
0.050336629152297974,0.009086623787879944,0.2392493039369583,0.29867255687713623
0.05107492208480835,0.00944033544510603,0.24197480082511902,0.3024900555610657
0.04605448246002197,0.008217202499508858,0.2152603268623352,0.2695320248603821
0.04794877767562866,0.00818486139178276,0.21703501045703888,0.2731686234474182
0.047432973980903625,0.008752300404012203,0.2277592420578003,0.2839444875717163
0.042722396552562714,0.008088801056146622,0.21358254551887512,0.26439374685287476
0.049879755824804306,0.008464965969324112,0.2350018322467804,0.2933465540409088
0.04328448325395584,0.007475386373698711,0.19807469844818115,0.24883456528186798
0.05601327866315842,0.008710570633411407,0.2519424557685852,0.31666630506515503
0.04988110810518265,0.00816392619162798,0.23656243085861206,0.2946074604988098
0.05481913685798645,0.009002353996038437,0.25770413875579834,0.3215256333351135
0.048196353018283844,0.008090479299426079,0.23107920587062836,0.28736603260040283
0.03760087862610817,0.007791054900735617,0.1938999444246292,0.23929187655448914
0.047912321984767914,0.007684440817683935,0.21514205634593964,0.270738810300827
0.044861868023872375,0.008381867781281471,0.21149946749210358,0.26474320888519287
0.06153608486056328,0.009723796509206295,0.28488585352897644,0.3561457097530365
0.03989088162779808,0.00824417732656002,0.213282510638237,0.26141756772994995
0.04979123920202255,0.008640764281153679,0.23452657461166382,0.2929585874080658
0.042984168976545334,0.008309735916554928,0.22933734953403473,0.28063124418258667
0.05032063648104668,0.009160188026726246,0.2323947250843048,0.29187554121017456
0.05335216969251633,0.008454844355583191,0.23998688161373138,0.3017938733100891
0.05169851705431938,0.007940057665109634,0.2404966950416565,0.3001352548599243
0.049400292336940765,0.008711075410246849,0.24004213511943817,0.29815348982810974
0.05072591453790665,0.008104844018816948,0.2221793234348297,0.28101006150245667
0.04285047575831413,0.008100968785583973,0.21446877717971802,0.26542019844055176
0.05398622155189514,0.009549243375658989,0.26984041929244995,0.33337587118148804
0.053855523467063904,0.008357098326086998,0.24045518040657043,0.3026677966117859
0.05158380791544914,0.008982717990875244,0.25581514835357666,0.31638166308403015
0.05051790922880173,0.007851086556911469,0.23038966953754425,0.28875866532325745
0.04394470900297165,0.008693336509168148,0.21812710165977478,0.27076515555381775
0.04270055890083313,0.00859173946082592,0.22769556939601898,0.278987854719162
0.04469659924507141,0.008340433239936829,0.23039402067661285,0.2834310531616211
0.04655865579843521,0.008553147315979004,0.23390671610832214,0.28901851177215576
0.05065199360251427,0.008133357390761375,0.22545413672924042,0.2842394709587097
0.04347436875104904,0.008213460445404053,0.2159634530544281,0.2676512897014618
0.03770347684621811,0.00782139040529728,0.1960218846797943,0.24154676496982574
0.047228775918483734,0.008372302167117596,0.22970826923847198,0.2853093445301056
0.04668909311294556,0.008154485374689102,0.2280031144618988,0.28284668922424316
0.04650052636861801,0.00863577239215374,0.22739870846271515,0.28253498673439026
0.05269402265548706,0.008590957149863243,0.24701061844825745,0.3082956075668335
0.05062965303659439,0.008406448177993298,0.2353316843509674,0.29436779022216797
0.04823995754122734,0.00791088119149208,0.22982031106948853,0.28597113490104675
0.04167559742927551,0.007614378817379475,0.2108578234910965,0.2601478099822998
0.050379298627376556,0.008416732773184776,0.257658988237381,0.31645503640174866
0.052177902311086655,0.008110517635941505,0.23348022997379303,0.29376864433288574
0.04944520443677902,0.007890509441494942,0.23089730739593506,0.28823304176330566
0.04633466526865959,0.008131720125675201,0.22630572319030762,0.2807720899581909
0.04462622106075287,0.007993235252797604,0.2137930989265442,0.26641255617141724
0.04408853501081467,0.007964210584759712,0.22156789898872375,0.2736206650733948
0.05334104597568512,0.008728442713618279,0.2530882954597473,0.31515777111053467
0.05106037110090256,0.007718200795352459,0.24141548573970795,0.30019405484199524
0.051994696259498596,0.008317162282764912,0.24015143513679504,0.30046331882476807
0.044299762696027756,0.007473641540855169,0.21069523692131042,0.2624686360359192
0.04781128093600273,0.00817114021629095,0.23287102580070496,0.2888534367084503
0.04192931950092316,0.007756212260574102,0.213083416223526,0.26276895403862
0.04555210471153259,0.008288451470434666,0.23513270914554596,0.28897327184677124
0.050980210304260254,0.00832077395170927,0.22800379991531372,0.2873047888278961
0.05226430296897888,0.00808673445135355,0.23131950199604034,0.291670560836792
0.04307331144809723,0.007850626483559608,0.20961245894432068,0.26053640246391296
0.03586362302303314,0.007499219384044409,0.18291917443275452,0.2262820154428482
0.03840009495615959,0.007035851012915373,0.20288881659507751,0.24832476675510406
0.04767739027738571,0.007758175488561392,0.22094471752643585,0.2763802707195282
0.04798314720392227,0.00716989953070879,0.21259406208992004,0.26774710416793823
0.04480903595685959,0.008120241574943066,0.22916387021541595,0.2820931375026703
0.043901070952415466,0.008027642033994198,0.21257510781288147,0.2645038068294525
0.056700944900512695,0.008698571473360062,0.2537124752998352,0.31911200284957886
0.04516572877764702,0.0077880872413516045,0.22256186604499817,0.27551567554473877
0.05123163014650345,0.008921907283365726,0.25148671865463257,0.31164026260375977
0.04803603142499924,0.007932646200060844,0.21647405624389648,0.2724427282810211
0.05355421453714371,0.008669978007674217,0.25415635108947754,0.3163805305957794
0.0415937639772892,0.007293654140084982,0.2133415788412094,0.26222899556159973
0.04802797734737396,0.00830094888806343,0.2341139316558838,0.29044288396835327
0.04918263480067253,0.008661039173603058,0.23526597023010254,0.29310962557792664
0.05700590834021568,0.008983829990029335,0.25987985730171204,0.3258695900440216
0.05339701101183891,0.007984369061887264,0.24242985248565674,0.3038112223148346
0.051354385912418365,0.008710673078894615,0.24322590231895447,0.3032909631729126
0.044694043695926666,0.00881083495914936,0.23932091891765594,0.2928258180618286
0.04393539950251579,0.008004879578948021,0.21117261052131653,0.263112872838974
0.04991428181529045,0.00865057110786438,0.24388231337070465,0.3024471700191498
0.05289415270090103,0.008403189480304718,0.24500705301761627,0.306304395198822
0.05228331685066223,0.008784293197095394,0.23833538591861725,0.29940301179885864
0.04417943209409714,0.00864214263856411,0.22639869153499603,0.27922025322914124
0.05581206828355789,0.008663821965456009,0.26396113634109497,0.32843703031539917
0.049663230776786804,0.008949145674705505,0.23260459303855896,0.29121696949005127
0.04351019859313965,0.007596095558255911,0.2160770297050476,0.2671833336353302
0.05114616081118584,0.008302713744342327,0.23041482269763947,0.2898637056350708
0.040581248700618744,0.007698061875998974,0.20559778809547424,0.25387710332870483
0.05224037170410156,0.008343782275915146,0.24761459231376648,0.3081987500190735
0.04521150514483452,0.008256185799837112,0.21902863681316376,0.2724963426589966
0.04707794636487961,0.007253278978168964,0.2085822969675064,0.2629135251045227
0.03659655153751373,0.007474786601960659,0.20063626766204834,0.2447075992822647
0.04659910500049591,0.0077342442236840725,0.21811319887638092,0.27244654297828674
0.04785120487213135,0.008424002677202225,0.2390468567609787,0.29532209038734436
0.04622428119182587,0.008064517751336098,0.22823786735534668,0.2825266718864441
0.0631580576300621,0.009662285447120667,0.29572272300720215,0.3685430884361267
0.04627295583486557,0.007881829515099525,0.22103694081306458,0.2751917243003845
0.060986071825027466,0.00809750147163868,0.25205546617507935,0.32113903760910034
0.0491674542427063,0.00829576700925827,0.2307390421628952,0.28820228576660156
0.0466461144387722,0.007676820270717144,0.22070351243019104,0.27502644062042236
0.051923446357250214,0.009247109293937683,0.24883177876472473,0.31000232696533203
0.05004953593015671,0.008509311825037003,0.245255708694458,0.303814560174942
0.05126873403787613,0.009609544649720192,0.25846582651138306,0.31934410333633423
0.04678718373179436,0.008409599773585796,0.23587948083877563,0.2910762429237366
0.04366961866617203,0.007784268818795681,0.21579279005527496,0.26724669337272644
0.05662919208407402,0.008836621418595314,0.25121426582336426,0.31668007373809814
0.044382862746715546,0.0074796294793486595,0.2102217972278595,0.26208430528640747
0.04061233997344971,0.007958921603858471,0.2028142511844635,0.25138550996780396
0.042446576058864594,0.008456791751086712,0.22028563916683197,0.27118900418281555
0.04199784994125366,0.007687076460570097,0.2090110331773758,0.25869593024253845
0.04937438294291496,0.007881316356360912,0.22502708435058594,0.2822827696800232
0.04504048824310303,0.008299444802105427,0.22618268430233002,0.2795226275920868
0.0485161691904068,0.007861553691327572,0.21913132071495056,0.2755090594291687
0.04507417231798172,0.008357487618923187,0.2245476096868515,0.2779792845249176
0.04197865352034569,0.008337069302797318,0.21421177685260773,0.26452749967575073
0.04139413684606552,0.00795825943350792,0.21726682782173157,0.2666192352771759
0.05128438398241997,0.00877954438328743,0.25543007254600525,0.31549400091171265
0.04575904458761215,0.00799199566245079,0.2170235812664032,0.27077463269233704
0.049968741834163666,0.008585181087255478,0.2415473461151123,0.30010128021240234
0.048833053559064865,0.007218356244266033,0.22343985736370087,0.27949127554893494
0.04078087583184242,0.007481821812689304,0.2113509476184845,0.25961363315582275
0.05078966170549393,0.008376392535865307,0.24548441171646118,0.3046504557132721
0.04296868294477463,0.007771150674670935,0.21284833550453186,0.26358819007873535
0.054246485233306885,0.0075544677674770355,0.2465856522321701,0.3083866238594055
0.049771152436733246,0.008542731404304504,0.246328666806221,0.30464255809783936
0.03693849593400955,0.007320773787796497,0.20433899760246277,0.24859826266765594
0.050624504685401917,0.00821602251380682,0.2465815544128418,0.3054220676422119
0.056003302335739136,0.008117876015603542,0.24253012239933014,0.3066513240337372
0.050243258476257324,0.008700578473508358,0.25316596031188965,0.3121097981929779
0.05606904625892639,0.008519032038748264,0.2607349157333374,0.3253229856491089
0.047653742134571075,0.007954249158501625,0.2202824056148529,0.27589038014411926
0.05880257487297058,0.008782817982137203,0.2678854465484619,0.3354708254337311
0.04778148978948593,0.008110515773296356,0.22322110831737518,0.27911311388015747
0.043899230659008026,0.007975383661687374,0.20989300310611725,0.26176759600639343
0.05156555026769638,0.008805545046925545,0.25078529119491577,0.31115639209747314
0.03628308326005936,0.006930018775165081,0.17755126953125,0.2207643687725067
0.04893405735492706,0.007808641996234655,0.2319031059741974,0.28864583373069763
0.048130691051483154,0.008791173808276653,0.24807026982307434,0.304992139339447
0.041259653866291046,0.007878768257796764,0.20792405307292938,0.25706249475479126
0.056211672723293304,0.008673601783812046,0.2590692341327667,0.3239545226097107
0.04352273792028427,0.007391731254756451,0.21678365767002106,0.26769810914993286
0.049408089369535446,0.008526020683348179,0.24658872187137604,0.304522842168808
0.04220062121748924,0.007625909056514502,0.2071453183889389,0.2569718658924103
0.04251469299197197,0.008151300251483917,0.21277941763401031,0.2634454071521759
0.045051705092191696,0.007575025781989098,0.2271997332572937,0.27982646226882935
0.050221361219882965,0.00861914549022913,0.24334514141082764,0.30218565464019775
0.04825430363416672,0.008652513846755028,0.22596457600593567,0.28287139534950256
0.05034174770116806,0.008036001585423946,0.23205609619617462,0.2904338240623474
0.04326426237821579,0.007911387830972672,0.21366485953330994,0.2648405134677887
0.04320221394300461,0.007522277534008026,0.2182496339082718,0.2689741253852844
0.04307328909635544,0.007012525107711554,0.19922584295272827,0.2493116706609726
0.05175784230232239,0.008290383964776993,0.24214763939380646,0.30219587683677673
0.048874642699956894,0.007448235061019659,0.21499696373939514,0.27131983637809753
0.049715735018253326,0.008349774405360222,0.23940400779247284,0.29746952652931213
0.04772764444351196,0.006913718767464161,0.21023999154567719,0.2648813724517822
0.04101172089576721,0.007619749289005995,0.22302654385566711,0.2716580033302307
0.05128034949302673,0.008312227204442024,0.2343452274799347,0.2939378023147583
0.04198114201426506,0.007943282835185528,0.21420948207378387,0.26413390040397644
0.05211762338876724,0.008375903591513634,0.2383175492286682,0.29881107807159424
0.04500079154968262,0.00797325186431408,0.21963590383529663,0.2726099491119385
0.048359572887420654,0.008537571877241135,0.25252872705459595,0.30942586064338684
0.049576859921216965,0.008247775956988335,0.2467697709798813,0.30459439754486084
0.03942069411277771,0.007891806773841381,0.21030986309051514,0.2576223611831665
0.04679597541689873,0.008302411064505577,0.2305736392736435,0.28567203879356384
0.04058167338371277,0.007344129960983992,0.19988960027694702,0.24781540036201477
0.04742376506328583,0.007518284022808075,0.21669624745845795,0.27163830399513245
0.047794051468372345,0.008280491456389427,0.2226572036743164,0.27873173356056213
0.048176851123571396,0.009037647396326065,0.24478882551193237,0.30200332403182983
0.04296758025884628,0.00824335590004921,0.22215692698955536,0.27336785197257996
0.055802635848522186,0.008122952654957771,0.24634279310703278,0.310268372297287
0.04866422340273857,0.008688865229487419,0.2560385465621948,0.31339162588119507
0.04760695993900299,0.008053689263761044,0.22993317246437073,0.28559383749961853
0.05861637741327286,0.008205956779420376,0.24228693544864655,0.30910927057266235
0.040496088564395905,0.008130434900522232,0.2179332673549652,0.26655977964401245
0.049051254987716675,0.008049758151173592,0.2341586947441101,0.2912597060203552
0.048991650342941284,0.007505248300731182,0.22091569006443024,0.2774125933647156
0.050624191761016846,0.008610030636191368,0.2478884607553482,0.30712267756462097
0.052189480513334274,0.008199986070394516,0.23962295055389404,0.30001240968704224
0.055065155029296875,0.008400214836001396,0.24696440994739532,0.31042975187301636
0.04688207432627678,0.008564263582229614,0.23328322172164917,0.28872954845428467
0.04784552380442619,0.0076881106942892075,0.22404372692108154,0.2795773446559906
0.050383202731609344,0.00887219700962305,0.2446081042289734,0.303863525390625
0.0460166335105896,0.0073344348929822445,0.21156887710094452,0.2649199664592743
0.040121547877788544,0.007579583674669266,0.19575080275535583,0.24345193803310394
0.05236654728651047,0.00839889794588089,0.24336472153663635,0.3041301667690277
0.05504722520709038,0.00962083786725998,0.26910772919654846,0.3337757885456085
0.04819817841053009,0.008412066847085953,0.23492634296417236,0.2915365695953369
0.04035966843366623,0.007659255526959896,0.21233388781547546,0.26035282015800476
0.04344931244850159,0.007757052779197693,0.20918570458889008,0.26039206981658936
0.051234662532806396,0.007531670853495598,0.22885185480117798,0.2876181900501251
0.03977883607149124,0.007653278764337301,0.20588645339012146,0.25331854820251465
0.05297892540693283,0.008248227648437023,0.2443922460079193,0.30561941862106323
0.04780758544802666,0.009068315848708153,0.2463667094707489,0.30324259400367737
0.053457342088222504,0.008719421923160553,0.25607678294181824,0.3182535469532013
0.03560369834303856,0.006257256027311087,0.18855059146881104,0.23041154444217682
0.04118454456329346,0.007623338606208563,0.20401063561439514,0.2528185248374939
0.046422552317380905,0.006889385636895895,0.2161998599767685,0.26951178908348083
0.04695740342140198,0.00867525301873684,0.24107679724693298,0.29670944809913635
0.04349663853645325,0.007818559184670448,0.2130250334739685,0.26434022188186646
0.04599358141422272,0.007660883478820324,0.21468311548233032,0.26833757758140564
0.05565226078033447,0.008334304206073284,0.24009384214878082,0.30408039689064026
0.0455925315618515,0.008178768679499626,0.22604051232337952,0.2798117995262146
0.04827767610549927,0.008055316284298897,0.23429320752620697,0.2906262278556824
0.05134407430887222,0.00786396861076355,0.22902241349220276,0.28823044896125793
0.04594939947128296,0.0075561776757240295,0.2209060788154602,0.2744116485118866
0.04803207516670227,0.007624015212059021,0.22762106359004974,0.28327715396881104
0.04362189769744873,0.007637524511665106,0.2125651240348816,0.26382455229759216
0.04460998997092247,0.008016004227101803,0.22164463996887207,0.274270623922348
0.05035027861595154,0.008275994099676609,0.24443894624710083,0.3030652105808258
0.042819976806640625,0.00781305693089962,0.2184188961982727,0.2690519392490387
0.05195246636867523,0.007798606529831886,0.23482267558574677,0.29457375407218933
0.046896710991859436,0.008238622918725014,0.2359369695186615,0.2910723090171814
0.05482771620154381,0.008840893395245075,0.25862354040145874,0.32229214906692505
0.04982314631342888,0.007256785407662392,0.2223852574825287,0.2794651687145233
0.04680890962481499,0.008419862017035484,0.23109513521194458,0.2863239049911499
0.04221155866980553,0.007405427750200033,0.2074425369501114,0.2570595145225525
0.049368828535079956,0.008464076556265354,0.22292274236679077,0.2807556390762329
0.05051577091217041,0.007796437945216894,0.24117794632911682,0.29949015378952026
0.051717787981033325,0.008260311558842659,0.2377416491508484,0.2977197468280792
0.047211721539497375,0.008543165400624275,0.22812585532665253,0.28388074040412903
0.05246087908744812,0.008993702940642834,0.267245888710022,0.3287004828453064
0.05265295132994652,0.008589252829551697,0.2632404863834381,0.32448267936706543
0.04554969072341919,0.008174621500074863,0.21752400696277618,0.27124831080436707
0.05017971619963646,0.00824784766882658,0.23727820813655853,0.29570576548576355
0.045752011239528656,0.008111473172903061,0.2231346219778061,0.2769981026649475
0.049306146800518036,0.008384136483073235,0.23679053783416748,0.2944808304309845
0.04435095191001892,0.007989777252078056,0.21155592799186707,0.263896644115448
0.05468497797846794,0.008359537459909916,0.25576186180114746,0.31880638003349304
0.050366248935461044,0.007797985337674618,0.2278555929660797,0.28601983189582825
0.04046432301402092,0.007333850488066673,0.1993630975484848,0.24716126918792725
0.051481008529663086,0.007759692147374153,0.2187122255563736,0.2779529094696045
0.043751418590545654,0.007844861596822739,0.21536734700202942,0.2669636309146881
0.05263720080256462,0.00863259844481945,0.25567466020584106,0.3169444501399994
0.040526196360588074,0.008043200708925724,0.20395627617835999,0.2525256872177124
0.04438301920890808,0.007898623123764992,0.21567082405090332,0.26795247197151184
0.04772144556045532,0.008093411102890968,0.22408802807331085,0.2799028754234314
0.048935018479824066,0.007608376443386078,0.22650146484375,0.28304487466812134
0.053306084126234055,0.008379485458135605,0.23850229382514954,0.3001878559589386
0.044203467667102814,0.008770226500928402,0.22452066838741302,0.2774943709373474
0.040945813059806824,0.00738070672377944,0.20555312931537628,0.2538796365261078
0.051565106958150864,0.008822253905236721,0.25449931621551514,0.3148866891860962
0.05859468877315521,0.009455409832298756,0.2649097442626953,0.3329598605632782
0.04999949038028717,0.008447568863630295,0.22666063904762268,0.28510770201683044
0.04672108218073845,0.008201727643609047,0.23015227913856506,0.2850750684738159
0.04072633013129234,0.007306688465178013,0.19689121842384338,0.24492424726486206
0.04063268005847931,0.00796554982662201,0.20947261154651642,0.25807082653045654
0.049795083701610565,0.008726004511117935,0.2364923655986786,0.2950134575366974
0.04392627999186516,0.008723597973585129,0.23799894750118256,0.29064881801605225
0.03883316367864609,0.0076728397980332375,0.20088955760002136,0.2473955750465393
0.046527471393346786,0.008109534159302711,0.24522535502910614,0.2998623549938202
0.050446391105651855,0.008489169180393219,0.23852047324180603,0.2974560260772705
0.04814129322767258,0.007913087494671345,0.225818932056427,0.28187331557273865
0.043104078620672226,0.007519986014813185,0.22159114480018616,0.27221521735191345
0.04554221034049988,0.007774997036904097,0.22480979561805725,0.2781270146369934
0.04733823984861374,0.008181058801710606,0.22877781093120575,0.2842971086502075
0.046298932284116745,0.007778185419738293,0.2249046266078949,0.2789817452430725
0.05280996114015579,0.008379518054425716,0.25904417037963867,0.32023364305496216
0.05260775238275528,0.008207925595343113,0.24087774753570557,0.3016934096813202
0.04479599744081497,0.008352919481694698,0.2244531810283661,0.27760207653045654
0.04704633355140686,0.007796264253556728,0.22473248839378357,0.27957507967948914
0.047301970422267914,0.00886829849332571,0.24598181247711182,0.3021520972251892
0.04186129570007324,0.008200367912650108,0.2123493254184723,0.2624109983444214
0.043076660484075546,0.007691474165767431,0.2160239815711975,0.2667921185493469
0.04418490454554558,0.007861237041652203,0.2147214114665985,0.2667675316333771
0.04406888037919998,0.0077318656258285046,0.2216188758611679,0.2734196186065674
0.05187112092971802,0.008604835718870163,0.2458409070968628,0.3063168525695801
0.04637829586863518,0.007848953828215599,0.22640880942344666,0.2806360423564911
0.05122727155685425,0.008470330387353897,0.2480323761701584,0.3077299892902374
0.05131752789020538,0.008804160170257092,0.2433949112892151,0.30351659655570984
0.040138840675354004,0.007401502691209316,0.19233651459217072,0.239876851439476
0.05248449370265007,0.008871182799339294,0.24717608094215393,0.3085317611694336
0.04351862519979477,0.008046837523579597,0.2231391966342926,0.2747046649456024
0.046270377933979034,0.008515425957739353,0.2357006072998047,0.2904863953590393
0.03359746187925339,0.0066721756011247635,0.17812801897525787,0.21839764714241028
0.04416810721158981,0.008128006011247635,0.2252262681722641,0.27752238512039185
0.04048789665102959,0.007105228956788778,0.20085977017879486,0.24845290184020996
0.046235762536525726,0.008074837736785412,0.2343340963125229,0.2886447012424469
0.04632945358753204,0.0080031156539917,0.22742027044296265,0.2817528247833252
0.044138334691524506,0.0077956668101251125,0.21432018280029297,0.266254186630249
0.046696148812770844,0.00812932476401329,0.2248363494873047,0.2796618342399597
0.04290317744016647,0.0079130157828331,0.22503681480884552,0.2758530080318451
0.0545450821518898,0.008563805371522903,0.24527381360530853,0.30838271975517273
0.04327153414487839,0.007655083201825619,0.20646120607852936,0.25738781690597534
0.038239285349845886,0.006916447542607784,0.19256241619586945,0.2377181500196457
